region,hero,map_name,map_type,win_rate,pick_rate
ASIA,sojourn,Runasapi,,39.8,26.1
ASIA,sojourn,Junkertown,,39.5,14.6
US,sojourn,Aatlis,,53.3,27.1
US,sojourn,Blizzard World,,52.7,25.6
US,sojourn,New Queen Street,,50.6,24.8
US,sojourn,Hollywood,,50.3,20.8
US,sojourn,Route 66,,49.7,20.3
US,sojourn,Colosseo,,49.5,29.9
US,sojourn,Lijiang Tower,,49.1,30.4
US,sojourn,Runasapi,,49.0,30.0
US,sojourn,Shambali Monastery,,48.8,27.5
US,sojourn,Eichenwalde,,48.2,22.2
US,sojourn,Dorado,,48.2,12.0
US,sojourn,Samoa,,48.1,26.2
US,sojourn,Havana,,47.7,33.9
US,sojourn,Midtown,,47.6,30.3
US,sojourn,Circuit Royal,,47.6,35.8
US,sojourn,Nepal,,47.4,27.2
US,sojourn,Rialto,,47.0,22.4
US,sojourn,Busan,,46.9,23.2
US,sojourn,New Junk City,,44.5,30.1
US,sojourn,Suravasa,,44.2,32.0
US,sojourn,Ilios,,44.0,15.7
US,sojourn,Esperança,,43.8,24.1
US,sojourn,King's Row,,43.2,26.4
US,sojourn,Oasis,,43.0,22.2
US,sojourn,Paraíso,,40.9,14.5
US,sojourn,Watchpoint: Gibraltar,,38.8,11.0
US,sojourn,Junkertown,,38.0,20.7
US,sojourn,Numbani,,37.7,15.0
EU,sojourn,Havana,,53.4,29.6
EU,sojourn,Paraíso,,51.9,18.1
EU,sojourn,Route 66,,51.8,22.3
EU,sojourn,Ilios,,51.3,14.3
EU,sojourn,Blizzard World,,51.3,25.0
EU,sojourn,Aatlis,,50.3,21.8
EU,sojourn,Esperança,,50.3,24.5
EU,sojourn,Rialto,,49.3,20.2
EU,sojourn,Oasis,,49.3,20.7
EU,sojourn,New Junk City,,49.3,25.9
EU,sojourn,Eichenwalde,,49.3,18.0
EU,sojourn,Junkertown,,48.7,26.6
EU,sojourn,King's Row,,48.5,25.0
EU,sojourn,Nepal,,47.3,23.3
EU,sojourn,Colosseo,,47.2,24.2
EU,sojourn,Lijiang Tower,,47.1,25.0
EU,sojourn,Circuit Royal,,46.5,33.3
EU,sojourn,Dorado,,46.3,13.2
EU,sojourn,Midtown,,45.7,29.6
EU,sojourn,Runasapi,,45.5,26.4
EU,sojourn,Suravasa,,45.2,27.1
EU,sojourn,Busan,,43.2,21.4
EU,sojourn,Numbani,,42.4,14.4
EU,sojourn,Samoa,,42.0,23.7
EU,sojourn,Shambali Monastery,,41.7,23.3
EU,sojourn,New Queen Street,,41.1,23.9
EU,sojourn,Hollywood,,41.0,18.9
EU,sojourn,Watchpoint: Gibraltar,,37.1,10.8
ASIA,sigma,Circuit Royal,,67.7,41.6
ASIA,sigma,Route 66,,60.3,16.4
ASIA,sigma,Shambali Monastery,,60.0,22.4
ASIA,sigma,Oasis,,58.3,8.2
ASIA,sigma,Eichenwalde,,58.0,13.8
ASIA,sigma,Esperança,,57.7,7.6
ASIA,sigma,Havana,,57.5,30.2
ASIA,sigma,Hollywood,,56.8,13.1
ASIA,sigma,King's Row,,56.3,18.7
ASIA,sigma,Busan,,55.5,12.4
ASIA,sigma,Junkertown,,55.4,28.2
ASIA,sigma,Runasapi,,55.2,9.4
ASIA,sigma,New Junk City,,54.4,10.1
ASIA,sigma,Blizzard World,,54.4,16.7
ASIA,sigma,Nepal,,53.8,15.8
ASIA,sigma,New Queen Street,,52.6,8.4
ASIA,sigma,Midtown,,51.6,21.7
ASIA,sigma,Suravasa,,50.8,7.5
ASIA,sigma,Samoa,,50.4,13.2
ASIA,sigma,Lijiang Tower,,49.3,10.9
ASIA,sigma,Numbani,,49.2,11.2
ASIA,sigma,Colosseo,,48.5,11.1
ASIA,sigma,Paraíso,,47.3,9.4
ASIA,sigma,Aatlis,,47.2,8.2
ASIA,sigma,Dorado,,46.9,7.7
ASIA,sigma,Rialto,,46.4,14.7
ASIA,sigma,Watchpoint: Gibraltar,,45.6,7.4
ASIA,sigma,Ilios,,39.8,4.4
US,sigma,Circuit Royal,,66.6,34.7
US,sigma,Shambali Monastery,,59.8,20.2
US,sigma,Dorado,,59.4,9.2
US,sigma,Blizzard World,,59.0,15.9
US,sigma,Colosseo,,57.1,11.7
US,sigma,Havana,,55.5,35.7
US,sigma,Junkertown,,55.1,26.3
US,sigma,Eichenwalde,,54.5,14.3
US,sigma,Watchpoint: Gibraltar,,53.3,7.4
US,sigma,King's Row,,53.0,15.4
US,sigma,Route 66,,52.6,17.6
US,sigma,Rialto,,52.6,15.0
US,sigma,Samoa,,52.0,10.5
US,sigma,New Junk City,,51.5,6.0
US,sigma,Lijiang Tower,,50.7,7.1
US,sigma,Busan,,49.0,10.4
US,sigma,New Queen Street,,48.3,10.9
US,sigma,Midtown,,48.1,24.5
US,sigma,Ilios,,47.8,4.4
US,sigma,Nepal,,47.5,12.1
US,sigma,Oasis,,46.3,6.6
US,sigma,Paraíso,,46.1,17.1
US,sigma,Aatlis,,46.0,6.1
US,sigma,Runasapi,,43.0,9.0
US,sigma,Suravasa,,41.9,7.0
US,sigma,Hollywood,,40.5,13.5
US,sigma,Esperança,,40.0,6.8
US,sigma,Numbani,,24.1,9.3
EU,sigma,Circuit Royal,,61.7,31.4
EU,sigma,Numbani,,59.3,8.6
EU,sigma,Havana,,59.0,29.1
EU,sigma,Samoa,,55.1,8.7
EU,sigma,Colosseo,,55.0,8.4
EU,sigma,Blizzard World,,54.0,13.1
EU,sigma,Shambali Monastery,,53.8,15.1
EU,sigma,Busan,,53.7,7.1
EU,sigma,Esperança,,51.5,4.9
EU,sigma,Junkertown,,50.9,20.2
EU,sigma,Nepal,,50.6,10.3
EU,sigma,King's Row,,50.3,13.2
EU,sigma,New Junk City,,49.6,5.0
EU,sigma,Runasapi,,48.6,7.0
EU,sigma,Rialto,,48.4,12.4
EU,sigma,Eichenwalde,,47.8,13.1
EU,sigma,Lijiang Tower,,47.8,5.7
EU,sigma,Midtown,,47.6,17.1
EU,sigma,Oasis,,47.1,5.3
EU,sigma,Ilios,,46.4,4.0
EU,sigma,Dorado,,46.3,6.5
EU,sigma,Suravasa,,45.6,6.0
EU,sigma,Watchpoint: Gibraltar,,45.0,5.1
EU,sigma,New Queen Street,,43.0,7.7
EU,sigma,Hollywood,,41.3,12.2
EU,sigma,Route 66,,39.7,14.0
EU,sigma,Aatlis,,35.3,4.7
EU,sigma,Paraíso,,33.0,6.4
ASIA,wuyang,Blizzard World,,60.9,22.2
ASIA,wuyang,Havana,,59.6,23.4
ASIA,wuyang,Route 66,,59.3,22.4
ASIA,wuyang,Junkertown,,56.5,20.4
ASIA,wuyang,Midtown,,55.6,26.7
ASIA,wuyang,Eichenwalde,,55.2,19.9
ASIA,wuyang,Hollywood,,54.5,24.4
ASIA,wuyang,New Junk City,,54.5,28.8
ASIA,wuyang,New Queen Street,,54.1,25.9
ASIA,wuyang,Paraíso,,53.8,14.0
ASIA,wuyang,Suravasa,,53.6,26.9
ASIA,wuyang,Aatlis,,53.3,26.5
ASIA,wuyang,Shambali Monastery,,52.3,26.3
ASIA,wuyang,Esperança,,52.3,21.9
ASIA,wuyang,Lijiang Tower,,51.4,23.1
ASIA,wuyang,Samoa,,51.3,28.3
ASIA,wuyang,Dorado,,50.6,16.8
ASIA,wuyang,Numbani,,50.2,18.5
ASIA,wuyang,Colosseo,,49.5,24.9
ASIA,wuyang,Oasis,,48.5,20.6
ASIA,wuyang,Runasapi,,47.0,24.8
ASIA,wuyang,King's Row,,46.5,26.1
ASIA,wuyang,Busan,,46.4,22.4
ASIA,wuyang,Nepal,,45.7,24.5
ASIA,wuyang,Watchpoint: Gibraltar,,45.3,13.6
ASIA,wuyang,Ilios,,44.7,17.6
ASIA,wuyang,Rialto,,42.2,17.8
ASIA,wuyang,Circuit Royal,,42.2,24.6
US,wuyang,Numbani,,68.3,11.1
US,wuyang,Oasis,,56.3,10.4
US,wuyang,Blizzard World,,56.1,13.3
US,wuyang,Eichenwalde,,55.5,11.7
US,wuyang,Ilios,,53.9,7.8
US,wuyang,Aatlis,,53.7,9.8
US,wuyang,Rialto,,52.2,13.5
US,wuyang,Nepal,,51.2,11.4
US,wuyang,New Queen Street,,51.2,13.1
US,wuyang,Shambali Monastery,,50.7,14.1
US,wuyang,Lijiang Tower,,49.9,10.5
US,wuyang,Circuit Royal,,49.8,13.9
US,wuyang,Suravasa,,49.4,11.8
US,wuyang,Watchpoint: Gibraltar,,49.4,10.6
US,wuyang,Route 66,,49.3,12.4
US,wuyang,Runasapi,,49.1,11.3
US,wuyang,Midtown,,48.8,18.1
US,wuyang,King's Row,,47.9,14.0
US,wuyang,New Junk City,,47.6,10.6
US,wuyang,Colosseo,,45.4,11.9
US,wuyang,Dorado,,45.1,9.6
US,wuyang,Esperança,,44.7,11.4
US,wuyang,Junkertown,,42.9,10.7
US,wuyang,Samoa,,42.2,10.6
US,wuyang,Hollywood,,41.9,12.9
US,wuyang,Paraíso,,41.2,11.4
US,wuyang,Busan,,40.8,11.1
US,wuyang,Havana,,39.5,14.3
EU,wuyang,Blizzard World,,60.6,14.1
EU,wuyang,Dorado,,58.5,12.9
EU,wuyang,Aatlis,,57.8,12.0
EU,wuyang,New Junk City,,57.5,14.6
EU,wuyang,Shambali Monastery,,57.1,15.9
EU,wuyang,Esperança,,54.8,11.1
EU,wuyang,Route 66,,53.3,13.7
EU,wuyang,Suravasa,,53.2,14.3
EU,wuyang,King's Row,,52.8,14.5
EU,wuyang,Oasis,,52.4,11.7
EU,wuyang,Rialto,,51.2,13.4
EU,wuyang,Samoa,,51.0,12.0
EU,wuyang,Numbani,,50.8,12.1
EU,wuyang,Lijiang Tower,,50.4,11.5
EU,wuyang,Hollywood,,50.1,13.1
EU,wuyang,Eichenwalde,,50.1,14.4
EU,wuyang,Colosseo,,48.5,12.1
EU,wuyang,Havana,,48.0,16.5
EU,wuyang,Runasapi,,46.6,14.0
EU,wuyang,Ilios,,46.5,8.1
EU,wuyang,Nepal,,46.5,12.8
EU,wuyang,New Queen Street,,44.9,14.0
EU,wuyang,Busan,,44.8,12.3
EU,wuyang,Circuit Royal,,43.9,13.6
EU,wuyang,Midtown,,43.3,17.4
EU,wuyang,Watchpoint: Gibraltar,,43.0,10.7
EU,wuyang,Junkertown,,42.6,12.8
EU,wuyang,Paraíso,,41.4,8.8
ASIA,genji,Junkertown,,64.2,14.6
ASIA,genji,Circuit Royal,,63.3,10.6
ASIA,genji,Blizzard World,,56.7,10.7
ASIA,genji,Aatlis,,52.3,11.4
ASIA,genji,Busan,,51.9,10.5
ASIA,genji,Eichenwalde,,49.0,11.3
ASIA,genji,Hollywood,,48.6,15.1
ASIA,genji,Midtown,,48.4,10.2
ASIA,genji,Paraíso,,48.0,8.6
ASIA,genji,New Queen Street,,47.8,8.3
ASIA,genji,Shambali Monastery,,47.6,9.9
ASIA,genji,Havana,,46.6,18.7
ASIA,genji,King's Row,,46.2,13.4
ASIA,genji,Lijiang Tower,,45.8,7.7
ASIA,genji,Esperança,,45.7,7.8
ASIA,genji,Dorado,,44.8,13.2
ASIA,genji,Numbani,,44.2,10.8
ASIA,genji,Rialto,,44.0,11.2
ASIA,genji,Colosseo,,43.1,10.8
ASIA,genji,Ilios,,42.6,7.8
ASIA,genji,Samoa,,42.4,8.2
ASIA,genji,Nepal,,41.4,9.8
ASIA,genji,Watchpoint: Gibraltar,,38.3,15.1
ASIA,genji,Oasis,,37.7,8.6
ASIA,genji,Suravasa,,37.4,8.7
ASIA,genji,New Junk City,,35.5,12.8
ASIA,genji,Route 66,,35.3,13.7
ASIA,genji,Runasapi,,33.7,7.5
US,genji,Dorado,,59.8,12.4
US,genji,New Queen Street,,55.3,11.2
US,genji,Blizzard World,,53.9,10.0
US,genji,Suravasa,,53.3,12.1
US,genji,Ilios,,51.9,9.2
US,genji,Paraíso,,51.5,10.1
US,genji,Colosseo,,49.8,11.3
US,genji,Nepal,,49.8,10.1
US,genji,Busan,,49.7,10.4
US,genji,New Junk City,,49.6,13.6
US,genji,Rialto,,48.5,12.2
US,genji,Junkertown,,48.4,14.5
US,genji,King's Row,,48.3,11.9
US,genji,Route 66,,47.8,11.9
US,genji,Lijiang Tower,,47.5,9.2
US,genji,Circuit Royal,,47.1,8.4
US,genji,Watchpoint: Gibraltar,,46.5,11.1
US,genji,Aatlis,,46.4,12.2
US,genji,Havana,,45.7,12.8
US,genji,Runasapi,,44.9,8.4
US,genji,Hollywood,,42.4,9.7
US,genji,Shambali Monastery,,42.4,9.8
US,genji,Numbani,,42.3,10.9
US,genji,Esperança,,42.1,10.4
US,genji,Eichenwalde,,41.9,10.6
US,genji,Oasis,,41.3,8.9
US,genji,Samoa,,40.7,10.6
US,genji,Midtown,,40.6,9.7
EU,genji,Junkertown,,57.8,16.7
EU,genji,Colosseo,,56.1,12.2
EU,genji,Esperança,,54.2,12.5
EU,genji,Numbani,,53.5,13.2
EU,genji,Shambali Monastery,,53.3,10.6
EU,genji,Route 66,,53.2,13.5
EU,genji,Midtown,,52.7,11.6
EU,genji,New Junk City,,51.4,13.2
EU,genji,Runasapi,,51.0,10.8
EU,genji,Havana,,50.7,13.9
EU,genji,Eichenwalde,,50.5,12.3
EU,genji,King's Row,,50.2,14.2
EU,genji,Hollywood,,50.0,13.1
EU,genji,New Queen Street,,49.6,12.1
EU,genji,Oasis,,49.4,13.2
EU,genji,Suravasa,,49.4,13.1
EU,genji,Busan,,49.3,13.0
EU,genji,Nepal,,47.9,11.4
EU,genji,Ilios,,47.3,12.8
EU,genji,Dorado,,47.2,12.4
EU,genji,Watchpoint: Gibraltar,,47.0,14.8
EU,genji,Circuit Royal,,47.0,11.6
EU,genji,Lijiang Tower,,46.6,11.2
EU,genji,Samoa,,44.5,12.1
EU,genji,Blizzard World,,44.2,11.8
EU,genji,Rialto,,44.1,14.5
EU,genji,Aatlis,,43.8,13.8
EU,genji,Paraíso,,39.1,11.3
ASIA,reaper,Shambali Monastery,,74.2,3.0
ASIA,reaper,King's Row,,65.3,5.7
ASIA,reaper,Samoa,,61.0,5.9
ASIA,reaper,Route 66,,60.2,3.0
ASIA,reaper,Dorado,,59.0,6.3
ASIA,reaper,Havana,,57.0,3.9
ASIA,reaper,Junkertown,,55.5,5.6
ASIA,reaper,Oasis,,52.5,5.2
ASIA,reaper,Suravasa,,51.4,6.3
ASIA,reaper,Esperança,,51.2,4.5
ASIA,reaper,Rialto,,50.8,3.3
ASIA,reaper,Watchpoint: Gibraltar,,50.5,5.9
ASIA,reaper,Paraíso,,50.5,4.7
ASIA,reaper,Lijiang Tower,,48.7,4.3
ASIA,reaper,New Junk City,,45.9,7.4
ASIA,reaper,Ilios,,45.0,7.3
ASIA,reaper,Aatlis,,43.6,8.4
ASIA,reaper,Numbani,,43.3,4.5
ASIA,reaper,New Queen Street,,41.9,4.9
ASIA,reaper,Colosseo,,40.0,5.9
ASIA,reaper,Runasapi,,39.6,4.3
ASIA,reaper,Nepal,,37.4,5.7
ASIA,reaper,Hollywood,,36.6,5.4
ASIA,reaper,Busan,,36.0,4.5
ASIA,reaper,Eichenwalde,,33.4,5.1
ASIA,reaper,Circuit Royal,,28.5,2.7
ASIA,reaper,Midtown,,28.2,4.4
ASIA,reaper,Blizzard World,,25.4,5.5
US,reaper,Paraíso,,64.7,4.9
US,reaper,Havana,,60.8,3.7
US,reaper,Blizzard World,,60.2,5.2
US,reaper,Aatlis,,58.2,11.8
US,reaper,Numbani,,56.1,5.5
US,reaper,Colosseo,,54.3,4.4
US,reaper,Rialto,,53.9,5.7
US,reaper,Esperança,,53.2,7.7
US,reaper,Nepal,,52.6,7.3
US,reaper,Lijiang Tower,,51.4,8.7
US,reaper,Busan,,51.2,7.0
US,reaper,Watchpoint: Gibraltar,,50.4,7.8
US,reaper,Ilios,,49.8,7.8
US,reaper,King's Row,,49.7,6.8
US,reaper,Samoa,,49.1,8.2
US,reaper,Midtown,,48.6,4.7
US,reaper,Eichenwalde,,47.9,6.5
US,reaper,Runasapi,,47.3,6.2
US,reaper,Shambali Monastery,,46.9,4.5
US,reaper,Suravasa,,46.8,7.9
US,reaper,Route 66,,46.3,5.7
US,reaper,Hollywood,,46.0,5.7
US,reaper,Oasis,,42.9,6.8
US,reaper,New Queen Street,,42.0,5.7
US,reaper,Junkertown,,41.1,3.2
US,reaper,New Junk City,,40.8,10.2
US,reaper,Dorado,,33.1,7.6
US,reaper,Circuit Royal,,29.3,1.9
EU,reaper,Paraíso,,76.0,4.6
EU,reaper,Eichenwalde,,69.8,7.3
EU,reaper,New Queen Street,,58.3,6.2
EU,reaper,Watchpoint: Gibraltar,,57.5,7.3
EU,reaper,Midtown,,57.2,5.5
EU,reaper,Shambali Monastery,,55.3,4.8
EU,reaper,Samoa,,55.2,8.7
EU,reaper,Circuit Royal,,54.5,2.7
EU,reaper,Blizzard World,,54.3,4.8
EU,reaper,Lijiang Tower,,52.8,7.3
EU,reaper,Hollywood,,51.9,6.4
EU,reaper,Dorado,,51.7,8.1
EU,reaper,Suravasa,,50.9,7.7
EU,reaper,Runasapi,,50.1,7.0
EU,reaper,Junkertown,,49.6,4.9
EU,reaper,Colosseo,,49.4,7.4
EU,reaper,Oasis,,49.4,8.3
EU,reaper,Aatlis,,49.3,12.0
EU,reaper,Rialto,,49.2,5.1
EU,reaper,Nepal,,48.0,7.3
EU,reaper,Havana,,48.0,2.1
EU,reaper,King's Row,,47.7,5.2
EU,reaper,New Junk City,,46.9,9.5
EU,reaper,Route 66,,45.8,5.0
EU,reaper,Ilios,,45.7,8.9
EU,reaper,Busan,,42.7,5.9
EU,reaper,Esperança,,37.9,6.4
EU,reaper,Numbani,,37.5,6.8
ASIA,illari,Busan,,71.1,14.9
ASIA,illari,Dorado,,66.5,24.7
ASIA,illari,Rialto,,61.4,24.9
ASIA,illari,Oasis,,56.7,16.8
ASIA,illari,Shambali Monastery,,56.2,25.0
ASIA,illari,Midtown,,55.6,23.1
ASIA,illari,New Junk City,,55.1,12.7
ASIA,illari,Colosseo,,55.0,20.2
ASIA,illari,Esperança,,54.9,18.8
ASIA,illari,Aatlis,,54.6,10.3
ASIA,illari,Ilios,,54.5,15.3
ASIA,illari,New Queen Street,,54.1,20.4
ASIA,illari,Samoa,,53.8,17.0
ASIA,illari,Circuit Royal,,53.6,29.5
ASIA,illari,Suravasa,,53.4,17.4
ASIA,illari,King's Row,,53.4,22.0
ASIA,illari,Nepal,,52.5,18.9
ASIA,illari,Eichenwalde,,51.6,23.1
ASIA,illari,Watchpoint: Gibraltar,,51.5,21.4
ASIA,illari,Numbani,,51.4,19.2
ASIA,illari,Runasapi,,51.1,17.5
ASIA,illari,Lijiang Tower,,50.3,14.5
ASIA,illari,Hollywood,,50.1,23.6
ASIA,illari,Route 66,,48.4,25.5
ASIA,illari,Havana,,48.0,29.3
ASIA,illari,Junkertown,,47.6,33.0
ASIA,illari,Blizzard World,,44.4,23.7
ASIA,illari,Paraíso,,44.1,23.6
US,illari,Esperança,,68.3,10.3
US,illari,Shambali Monastery,,61.2,18.4
US,illari,Rialto,,60.8,16.8
US,illari,Junkertown,,59.8,20.9
US,illari,Circuit Royal,,59.3,23.2
US,illari,Busan,,58.8,12.7
US,illari,Havana,,57.6,23.1
US,illari,Dorado,,56.6,17.5
US,illari,Ilios,,56.5,9.7
US,illari,Blizzard World,,55.9,15.7
US,illari,Midtown,,55.2,15.0
US,illari,Suravasa,,55.1,10.3
US,illari,Eichenwalde,,54.4,13.8
US,illari,Samoa,,53.9,10.6
US,illari,King's Row,,53.3,12.1
US,illari,Lijiang Tower,,52.9,8.5
US,illari,Colosseo,,52.8,11.3
US,illari,Nepal,,51.7,10.5
US,illari,Watchpoint: Gibraltar,,51.3,15.6
US,illari,Aatlis,,50.8,6.9
US,illari,Hollywood,,50.1,17.1
US,illari,Numbani,,49.9,14.7
US,illari,Runasapi,,49.7,12.3
US,illari,New Queen Street,,48.9,11.6
US,illari,New Junk City,,47.8,8.0
US,illari,Oasis,,45.0,8.9
US,illari,Paraíso,,42.8,18.7
US,illari,Route 66,,41.1,15.9
EU,illari,Numbani,,63.3,18.5
EU,illari,Junkertown,,63.3,23.9
EU,illari,Havana,,59.7,25.6
EU,illari,Runasapi,,57.1,12.9
EU,illari,Colosseo,,57.0,15.9
EU,illari,Lijiang Tower,,57.0,11.0
EU,illari,Oasis,,56.6,13.3
EU,illari,Eichenwalde,,55.6,17.6
EU,illari,Route 66,,55.2,23.0
EU,illari,Esperança,,55.2,15.3
EU,illari,Hollywood,,55.1,18.3
EU,illari,Rialto,,54.2,20.1
EU,illari,Samoa,,54.0,15.7
EU,illari,Circuit Royal,,53.6,27.7
EU,illari,Busan,,53.1,12.5
EU,illari,Blizzard World,,52.8,18.5
EU,illari,King's Row,,52.6,15.4
EU,illari,Nepal,,52.4,14.2
EU,illari,Aatlis,,51.9,9.7
EU,illari,New Queen Street,,50.7,16.2
EU,illari,Watchpoint: Gibraltar,,49.9,19.2
EU,illari,Paraíso,,49.3,19.1
EU,illari,Shambali Monastery,,48.7,21.7
EU,illari,Ilios,,48.5,13.1
EU,illari,New Junk City,,47.6,9.1
EU,illari,Suravasa,,47.2,12.6
EU,illari,Dorado,,46.8,20.3
EU,illari,Midtown,,44.8,21.5
ASIA,ashe,Blizzard World,,61.4,10.4
ASIA,ashe,Junkertown,,61.3,10.5
ASIA,ashe,Ilios,,60.6,5.2
ASIA,ashe,Runasapi,,59.8,2.7
ASIA,ashe,Dorado,,59.7,16.9
ASIA,ashe,Numbani,,58.8,19.9
ASIA,ashe,Nepal,,58.3,4.4
ASIA,ashe,Havana,,57.9,9.4
ASIA,ashe,Suravasa,,56.6,2.0
ASIA,ashe,King's Row,,56.1,8.1
ASIA,ashe,Samoa,,55.6,2.7
ASIA,ashe,Rialto,,54.9,11.9
ASIA,ashe,Route 66,,52.0,14.3
ASIA,ashe,Paraíso,,50.7,14.3
ASIA,ashe,Colosseo,,50.3,5.1
ASIA,ashe,Busan,,49.5,4.3
ASIA,ashe,Watchpoint: Gibraltar,,48.4,18.0
ASIA,ashe,Shambali Monastery,,47.5,9.3
ASIA,ashe,Aatlis,,46.4,1.1
ASIA,ashe,Midtown,,46.0,12.2
ASIA,ashe,Hollywood,,44.5,11.7
ASIA,ashe,Eichenwalde,,43.3,5.0
ASIA,ashe,Esperança,,42.7,4.2
ASIA,ashe,New Junk City,,39.4,1.6
ASIA,ashe,New Queen Street,,39.3,4.7
ASIA,ashe,Circuit Royal,,36.4,9.9
ASIA,ashe,Lijiang Tower,,35.7,2.3
ASIA,ashe,Oasis,,28.8,1.5
US,ashe,Dorado,,62.0,18.9
US,ashe,Midtown,,59.9,13.0
US,ashe,Ilios,,58.9,6.2
US,ashe,Numbani,,58.8,19.2
US,ashe,New Junk City,,58.2,2.2
US,ashe,Busan,,55.2,8.7
US,ashe,New Queen Street,,54.6,8.3
US,ashe,Watchpoint: Gibraltar,,54.1,18.2
US,ashe,Blizzard World,,53.3,13.0
US,ashe,Aatlis,,53.1,1.4
US,ashe,Oasis,,52.8,3.9
US,ashe,Nepal,,52.3,7.1
US,ashe,Rialto,,51.8,15.1
US,ashe,Shambali Monastery,,51.6,12.2
US,ashe,Havana,,50.8,17.8
US,ashe,Circuit Royal,,50.8,17.6
US,ashe,Junkertown,,50.8,20.2
US,ashe,Eichenwalde,,50.5,8.9
US,ashe,Esperança,,50.4,5.8
US,ashe,Hollywood,,50.1,17.0
US,ashe,King's Row,,48.5,8.7
US,ashe,Lijiang Tower,,47.6,3.2
US,ashe,Samoa,,46.5,6.7
US,ashe,Runasapi,,46.1,5.0
US,ashe,Route 66,,45.9,16.3
US,ashe,Suravasa,,44.7,4.0
US,ashe,Colosseo,,44.0,7.3
US,ashe,Paraíso,,40.6,14.0
EU,ashe,Dorado,,58.7,12.6
EU,ashe,Rialto,,57.1,12.5
EU,ashe,Samoa,,56.7,5.5
EU,ashe,Watchpoint: Gibraltar,,54.8,15.7
EU,ashe,Numbani,,54.8,12.4
EU,ashe,Shambali Monastery,,53.1,9.3
EU,ashe,Paraíso,,52.6,12.2
EU,ashe,New Queen Street,,51.1,4.8
EU,ashe,Circuit Royal,,50.5,14.7
EU,ashe,Ilios,,50.1,5.4
EU,ashe,Eichenwalde,,49.7,7.4
EU,ashe,Busan,,49.4,7.0
EU,ashe,Lijiang Tower,,48.6,3.1
EU,ashe,Route 66,,48.5,12.0
EU,ashe,Nepal,,48.3,5.6
EU,ashe,Havana,,48.1,14.7
EU,ashe,Midtown,,48.0,11.4
EU,ashe,Oasis,,47.0,4.8
EU,ashe,King's Row,,46.1,7.2
EU,ashe,Hollywood,,46.0,12.0
EU,ashe,Suravasa,,45.5,3.5
EU,ashe,Blizzard World,,44.7,10.8
EU,ashe,Aatlis,,43.8,1.8
EU,ashe,Runasapi,,42.5,5.0
EU,ashe,Esperança,,41.9,5.7
EU,ashe,Junkertown,,40.0,14.2
EU,ashe,Colosseo,,38.7,7.2
EU,ashe,New Junk City,,28.2,2.3
ASIA,zenyatta,New Queen Street,,64.8,3.1
ASIA,zenyatta,Route 66,,55.6,6.6
ASIA,zenyatta,Circuit Royal,,55.3,21.0
ASIA,zenyatta,Ilios,,54.8,3.7
ASIA,zenyatta,Busan,,54.5,4.5
ASIA,zenyatta,Esperança,,53.6,2.6
ASIA,zenyatta,Numbani,,52.4,4.6
ASIA,zenyatta,Lijiang Tower,,52.0,4.0
ASIA,zenyatta,Havana,,51.0,19.1
ASIA,zenyatta,Hollywood,,50.9,7.3
ASIA,zenyatta,Watchpoint: Gibraltar,,49.7,5.6
ASIA,zenyatta,Runasapi,,49.5,1.9
ASIA,zenyatta,Colosseo,,47.8,3.3
ASIA,zenyatta,Rialto,,46.3,7.9
ASIA,zenyatta,Junkertown,,46.0,13.7
ASIA,zenyatta,Nepal,,45.3,5.3
ASIA,zenyatta,King's Row,,45.0,6.6
ASIA,zenyatta,Suravasa,,44.5,3.3
ASIA,zenyatta,Samoa,,42.7,3.5
ASIA,zenyatta,Midtown,,42.2,7.3
ASIA,zenyatta,Eichenwalde,,41.8,7.6
ASIA,zenyatta,Dorado,,41.0,5.3
ASIA,zenyatta,Blizzard World,,37.4,7.9
ASIA,zenyatta,Paraíso,,35.7,3.8
ASIA,zenyatta,New Junk City,,35.0,2.3
ASIA,zenyatta,Aatlis,,34.9,1.9
ASIA,zenyatta,Shambali Monastery,,34.2,7.5
ASIA,zenyatta,Oasis,,32.4,2.7
US,zenyatta,Paraíso,,66.5,10.6
US,zenyatta,Suravasa,,65.8,3.8
US,zenyatta,New Junk City,,61.8,4.0
US,zenyatta,Busan,,56.4,6.4
US,zenyatta,Rialto,,55.7,9.3
US,zenyatta,Lijiang Tower,,54.6,4.3
US,zenyatta,Hollywood,,54.6,8.8
US,zenyatta,New Queen Street,,53.9,5.2
US,zenyatta,Colosseo,,52.9,6.8
US,zenyatta,Watchpoint: Gibraltar,,52.3,4.9
US,zenyatta,Aatlis,,52.2,2.7
US,zenyatta,Nepal,,52.1,5.7
US,zenyatta,Havana,,51.3,18.9
US,zenyatta,Route 66,,50.7,7.7
US,zenyatta,Samoa,,49.9,6.4
US,zenyatta,Blizzard World,,48.9,8.6
US,zenyatta,Numbani,,48.8,4.8
US,zenyatta,Midtown,,48.1,11.2
US,zenyatta,Oasis,,48.1,5.1
US,zenyatta,Runasapi,,46.2,4.6
US,zenyatta,Circuit Royal,,46.0,15.6
US,zenyatta,Ilios,,43.9,3.1
US,zenyatta,Dorado,,43.9,6.2
US,zenyatta,Eichenwalde,,42.8,7.1
US,zenyatta,Shambali Monastery,,41.1,10.2
US,zenyatta,Junkertown,,40.5,11.3
US,zenyatta,King's Row,,40.5,9.8
US,zenyatta,Esperança,,38.2,4.0
